"order_id";"account_src";"date";"bank";"account_dst";"amount";"k_symbol"
"1062";1062;4414;940207;"ST";35362416;3509;" "
"1063";1063;4414;940807;"ST";35362416;3509;" "
"1064";1064;4414;940607;"ST";35362416;3509;" "
"1065";1065;4414;950108;"ST";75805902;3716;"household"
"1066";1066;4414;940507;"ST";35362416;3509;" "
"1067";1067;4414;940508;"ST";75805902;3716;"household"
"1068";1068;4414;941207;"ST";35362416;3509;" "
"1069";1069;4414;950207;"ST";35362416;3509;" "
"1070";1070;4414;940408;"ST";75805902;3716;"household"
"1071";1071;4414;940407;"ST";35362416;3509;" "
"1072";1072;4414;940308;"ST";75805902;3716;"household"
"1073";1073;4414;940908;"ST";75805902;3716;"household"
"1074";1074;4414;940808;"ST";75805902;3716;"household"
"1075";1075;4414;940708;"ST";75805902;3716;"household"
"1076";1076;4414;950107;"ST";35362416;3509;" "
"1077";1077;4427;940308;"KL";17050731;5005;"household"
"1078";1078;4427;940708;"KL";17050731;5005;"household"
"1079";1079;4427;940908;"KL";17050731;5005;"household"
"1080";1080;4427;940208;"KL";17050731;5005;"household"
"1081";1081;4427;940608;"KL";17050731;5005;"household"
"1082";1082;4427;940508;"KL";17050731;5005;"household"
"1083";1083;4427;931108;"KL";17050731;5005;"household"
"1084";1084;4427;940408;"KL";17050731;5005;"household"
"1085";1085;4427;931208;"KL";17050731;5005;"household"
"1086";1086;4427;940808;"KL";17050731;5005;"household"
"1087";1087;4427;940108;"KL";17050731;5005;"household"
"1088";1088;4476;950506;"YZ";51957607;3195;"household"
"1089";1089;4476;960812;"EF";27366185;912;" "
"1090";1090;4476;960206;"YZ";51957607;3195;"household"
"1091";1091;4476;950708;"GH";96384197;3103;"insurrance payment"
"1092";1092;4476;960708;"GH";96384197;3103;"insurrance payment"
"1093";1093;4476;950412;"EF";27366185;912;" "
"1094";1094;4476;950608;"GH";96384197;3103;"insurrance payment"
"1095";1095;4476;960106;"YZ";51957607;3195;"household"
"1096";1096;4476;950408;"GH";96384197;3103;"insurrance payment"
"1097";1097;4476;960406;"YZ";51957607;3195;"household"
"1098";1098;4476;951106;"YZ";51957607;3195;"household"
"1099";1099;4476;960308;"GH";96384197;3103;"insurrance payment"
"1100";1100;4476;960412;"EF";27366185;912;" "
"1101";1101;4476;950606;"YZ";51957607;3195;"household"
"1102";1102;4476;950908;"GH";96384197;3103;"insurrance payment"
"1103";1103;4476;960112;"EF";27366185;912;" "
"1104";1104;4476;960706;"YZ";51957607;3195;"household"
"1105";1105;4476;960906;"YZ";51957607;3195;"household"
"1106";1106;4476;960408;"GH";96384197;3103;"insurrance payment"
"1107";1107;4476;960306;"YZ";51957607;3195;"household"
"1108";1108;4476;951012;"EF";27366185;912;" "
"1109";1109;4476;950806;"YZ";51957607;3195;"household"
"1110";1110;4476;960608;"GH";96384197;3103;"insurrance payment"
"1111";1111;4476;950406;"YZ";51957607;3195;"household"
"1112";1112;4476;950512;"EF";27366185;912;" "
"1113";1113;4476;960208;"GH";96384197;3103;"insurrance payment"
"1114";1114;4476;960506;"YZ";51957607;3195;"household"
"1115";1115;4476;951108;"GH";96384197;3103;"insurrance payment"
"1116";1116;4476;950906;"YZ";51957607;3195;"household"
"1117";1117;4476;951212;"EF";27366185;912;" "
"1118";1118;4476;950812;"EF";27366185;912;" "
"1119";1119;4476;950912;"EF";27366185;912;" "
"1120";1120;4476;960512;"EF";27366185;912;" "
"1121";1121;4476;960808;"GH";96384197;3103;"insurrance payment"
"1122";1122;4476;960712;"EF";27366185;912;" "
"1123";1123;4476;960912;"EF";27366185;912;" "
"1124";1124;4476;951006;"YZ";51957607;3195;"household"
"1125";1125;4476;950706;"YZ";51957607;3195;"household"
"1126";1126;4476;950808;"GH";96384197;3103;"insurrance payment"
"1127";1127;4476;950712;"EF";27366185;912;" "
"1128";1128;4476;960508;"GH";96384197;3103;"insurrance payment"
"1129";1129;4476;951206;"YZ";51957607;3195;"household"
"1130";1130;4476;960908;"GH";96384197;3103;"insurrance payment"
"1131";1131;4476;960606;"YZ";51957607;3195;"household"
"1132";1132;4476;951008;"GH";96384197;3103;"insurrance payment"
"1133";1133;4476;960806;"YZ";51957607;3195;"household"
"1134";1134;4476;951208;"GH";96384197;3103;"insurrance payment"
"1135";1135;4476;951112;"EF";27366185;912;" "
"1136";1136;4476;950612;"EF";27366185;912;" "
"1137";1137;4476;950508;"GH";96384197;3103;"insurrance payment"
"1138";1138;4476;960612;"EF";27366185;912;" "
"1139";1139;4476;960212;"EF";27366185;912;" "
"1140";1140;4476;960312;"EF";27366185;912;" "
"1141";1141;4476;960108;"GH";96384197;3103;"insurrance payment"
"1142";1142;4580;950409;"AB";90886467;8723;"household"
"1143";1143;4580;950709;"AB";90886467;8723;"household"
"1144";1144;4580;950309;"AB";90886467;8723;"household"
"1145";1145;4580;950509;"AB";90886467;8723;"household"
"1146";1146;4580;950609;"AB";90886467;8723;"household"
"1147";1147;4650;960314;"KL";6576216;2828;" "
"1148";1148;4650;960405;"YZ";59294611;554;"household"
"1149";1149;4650;960414;"KL";6576216;2828;" "
"1150";1150;4650;960605;"YZ";59294611;554;"household"
"1151";1151;4650;960814;"KL";6576216;2828;" "
"1152";1152;4650;960714;"KL";6576216;2828;" "
"1153";1153;4650;960505;"YZ";59294611;554;"household"
"1154";1154;4650;960514;"KL";6576216;2828;" "
"1155";1155;4650;960805;"YZ";59294611;554;"household"
"1156";1156;4650;960705;"YZ";59294611;554;"household"
"1157";1157;4650;960614;"KL";6576216;2828;" "
"1158";1158;4727;950713;"QR";30821961;3580;"household"
"1159";1159;4727;950714;"UV";87424748;1861;" "
"1160";1160;4852;951106;"QR";23212576;4794;"household"
"1161";1161;4852;951006;"QR";23212576;4794;"household"
"1162";1162;4852;960106;"QR";23212576;4794;"household"
"1163";1163;4852;951206;"QR";23212576;4794;"household"
"1164";1164;4852;960206;"QR";23212576;4794;"household"
"1165";1165;4907;950605;"AB";5604631;1253;" "
"1166";1166;4907;950905;"AB";5604631;1253;" "
"1167";1167;4907;950405;"AB";5604631;1253;" "
"1168";1168;4907;941214;"QR";82890259;325;"insurrance payment"
"1169";1169;4907;950612;"YZ";25638538;3938;"household"
"1170";1170;4907;950912;"YZ";25638538;3938;"household"
"1171";1171;4907;951105;"AB";5604631;1253;" "
"1172";1172;4907;940814;"QR";82890259;325;"insurrance payment"
"1173";1173;4907;941012;"YZ";25638538;3938;"household"
"1174";1174;4907;951012;"YZ";25638538;3938;"household"
"1175";1175;4907;951214;"QR";82890259;325;"insurrance payment"
"1176";1176;4907;950212;"YZ";25638538;3938;"household"
"1177";1177;4907;940705;"AB";5604631;1253;" "
"1178";1178;4907;950512;"YZ";25638538;3938;"household"
"1179";1179;4907;950205;"AB";5604631;1253;" "
"1180";1180;4907;940912;"YZ";25638538;3938;"household"
"1181";1181;4907;950505;"AB";5604631;1253;" "
"1182";1182;4907;950705;"AB";5604631;1253;" "
"1183";1183;4907;941205;"AB";5604631;1253;" "
"1184";1184;4907;951112;"YZ";25638538;3938;"household"
"1185";1185;4907;941112;"YZ";25638538;3938;"household"
"1186";1186;4907;940805;"AB";5604631;1253;" "
"1187";1187;4907;940614;"QR";82890259;325;"insurrance payment"
"1188";1188;4907;950105;"AB";5604631;1253;" "
"1189";1189;4907;950214;"QR";82890259;325;"insurrance payment"
"1190";1190;4907;940812;"YZ";25638538;3938;"household"
"1191";1191;4907;950312;"YZ";25638538;3938;"household"
"1192";1192;4907;950114;"QR";82890259;325;"insurrance payment"
"1193";1193;4907;940905;"AB";5604631;1253;" "
"1194";1194;4907;950305;"AB";5604631;1253;" "
"1195";1195;4907;941212;"YZ";25638538;3938;"household"
"1196";1196;4907;941114;"QR";82890259;325;"insurrance payment"
"1197";1197;4907;950614;"QR";82890259;325;"insurrance payment"
"1198";1198;4907;950805;"AB";5604631;1253;" "
"1199";1199;4907;950814;"QR";82890259;325;"insurrance payment"
"1200";1200;4907;951114;"QR";82890259;325;"insurrance payment"
"1201";1201;4907;950714;"QR";82890259;325;"insurrance payment"
"1202";1202;4907;950812;"YZ";25638538;3938;"household"
"1203";1203;4907;950514;"QR";82890259;325;"insurrance payment"
"1204";1204;4907;951005;"AB";5604631;1253;" "
"1205";1205;4907;950414;"QR";82890259;325;"insurrance payment"
"1206";1206;4907;950712;"YZ";25638538;3938;"household"
"1207";1207;4907;940712;"YZ";25638538;3938;"household"
"1208";1208;4907;950412;"YZ";25638538;3938;"household"
"1209";1209;4907;950314;"QR";82890259;325;"insurrance payment"
"1210";1210;4907;941105;"AB";5604631;1253;" "
"1211";1211;4907;941014;"QR";82890259;325;"insurrance payment"
"1212";1212;4907;951212;"YZ";25638538;3938;"household"
"1213";1213;4907;940914;"QR";82890259;325;"insurrance payment"
"1214";1214;4907;941005;"AB";5604631;1253;" "
"1215";1215;4907;950112;"YZ";25638538;3938;"household"
"1216";1216;4907;951205;"AB";5604631;1253;" "
"1217";1217;4907;950914;"QR";82890259;325;"insurrance payment"
"1218";1218;4907;951014;"QR";82890259;325;"insurrance payment"
"1219";1219;4907;940714;"QR";82890259;325;"insurrance payment"
"1220";1220;4937;931013;"OP";13841212;2687;"household"
"1221";1221;4937;940212;"OP";43502605;800;" "
"1222";1222;4937;940513;"OP";13841212;2687;"household"
"1223";1223;4937;940113;"OP";13841212;2687;"household"
"1224";1224;4937;940612;"OP";43502605;800;" "
"1225";1225;4937;940412;"OP";43502605;800;" "
"1226";1226;4937;930913;"OP";13841212;2687;"household"
"1227";1227;4937;940312;"OP";43502605;800;" "
"1228";1228;4937;930713;"OP";13841212;2687;"household"
"1229";1229;4937;940313;"OP";13841212;2687;"household"
"1230";1230;4937;931012;"OP";43502605;800;" "
"1231";1231;4937;930512;"OP";43502605;800;" "
"1232";1232;4937;930412;"OP";43502605;800;" "
"1233";1233;4937;930413;"OP";13841212;2687;"household"
"1234";1234;4937;940413;"OP";13841212;2687;"household"
"1235";1235;4937;931113;"OP";13841212;2687;"household"
"1236";1236;4937;940112;"OP";43502605;800;" "
"1237";1237;4937;930613;"OP";13841212;2687;"household"
"1238";1238;4937;940213;"OP";13841212;2687;"household"
"1239";1239;4937;940712;"OP";43502605;800;" "
"1240";1240;4937;931213;"OP";13841212;2687;"household"
"1241";1241;4937;930712;"OP";43502605;800;" "
"1242";1242;4937;930612;"OP";43502605;800;" "
"1243";1243;4937;930513;"OP";13841212;2687;"household"
"1244";1244;4937;930912;"OP";43502605;800;" "
"1245";1245;4937;931212;"OP";43502605;800;" "
"1246";1246;4937;931112;"OP";43502605;800;" "
"1247";1247;4937;940713;"OP";13841212;2687;"household"
"1248";1248;4937;940613;"OP";13841212;2687;"household"
"1249";1249;4937;930813;"OP";13841212;2687;"household"
"1250";1250;4937;930812;"OP";43502605;800;" "
"1251";1251;4937;940512;"OP";43502605;800;" "
"1252";1252;4948;961010;"WX";39958155;4710;"household"
"1253";1253;4948;960810;"WX";39958155;4710;"household"
"1254";1254;4948;961110;"WX";39958155;4710;"household"
"1255";1255;4948;960910;"WX";39958155;4710;"household"
"1256";1256;4981;960707;"YZ";61511546;4930;"household"
"1257";1257;4981;960907;"YZ";61511546;4930;"household"
"1258";1258;4981;961007;"YZ";61511546;4930;"household"
"1259";1259;4981;960607;"YZ";61511546;4930;"household"
"1260";1260;4981;961107;"YZ";61511546;4930;"household"
"1261";1261;4981;960807;"YZ";61511546;4930;"household"
"1262";1262;5001;960514;"OP";11451143;9292;"household"
"1263";1263;5001;960714;"OP";11451143;9292;"household"
"1264";1264;5001;961014;"OP";11451143;9292;"household"
"1265";1265;5001;960614;"OP";11451143;9292;"household"
"1266";1266;5001;960914;"OP";11451143;9292;"household"
"1267";1267;5001;960814;"OP";11451143;9292;"household"
"1268";1268;5033;960113;"CD";73070150;1820;"household"
"1269";1269;5033;960214;"EF";12796581;2196;"insurrance payment"
"1270";1270;5033;960213;"CD";73070150;1820;"household"
"1271";1271;5033;960613;"CD";73070150;1820;"household"
"1272";1272;5033;960606;"QR";93854265;754;" "
"1273";1273;5033;960514;"EF";12796581;2196;"insurrance payment"
"1274";1274;5033;960614;"EF";12796581;2196;"insurrance payment"
"1275";1275;5033;960706;"QR";93854265;754;" "
"1276";1276;5033;951213;"CD";73070150;1820;"household"
"1277";1277;5033;960713;"CD";73070150;1820;"household"
"1278";1278;5033;951214;"EF";12796581;2196;"insurrance payment"
"1279";1279;5033;960513;"CD";73070150;1820;"household"
"1280";1280;5033;960506;"QR";93854265;754;" "
"1281";1281;5033;960313;"CD";73070150;1820;"household"
"1282";1282;5033;960406;"QR";93854265;754;" "
"1283";1283;5033;960114;"EF";12796581;2196;"insurrance payment"
"1284";1284;5033;960414;"EF";12796581;2196;"insurrance payment"
"1285";1285;5033;960306;"QR";93854265;754;" "
"1286";1286;5033;960206;"QR";93854265;754;" "
"1287";1287;5033;960106;"QR";93854265;754;" "
"1288";1288;5033;960714;"EF";12796581;2196;"insurrance payment"
"1289";1289;5033;960314;"EF";12796581;2196;"insurrance payment"
"1290";1290;5033;960413;"CD";73070150;1820;"household"
"1291";1291;5120;940510;"YZ";26903707;3008;"household"
"1292";1292;5120;940710;"YZ";26903707;3008;"household"
"1293";1293;5120;940610;"YZ";26903707;3008;"household"
"1294";1294;5120;940310;"YZ";26903707;3008;"household"
"1295";1295;5120;940410;"YZ";26903707;3008;"household"
"1296";1296;5126;951205;"YZ";63854801;4208;"household"
"1297";1297;5126;960105;"YZ";63854801;4208;"household"
"1298";1298;5126;950905;"YZ";63854801;4208;"household"
"1299";1299;5126;951105;"YZ";63854801;4208;"household"
"1300";1300;5126;951005;"YZ";63854801;4208;"household"
"1301";1301;5215;940105;"KL";58698618;2;"household"
"1302";1302;5215;940408;"QR";81640040;5315;" "
"1303";1303;5215;940505;"KL";58698618;2;"household"
"1304";1304;5215;940308;"QR";81640040;5315;" "
"1305";1305;5215;940608;"KL";3664792;372;"insurrance payment"
"1306";1306;5215;940608;"QR";81640040;5315;" "
"1307";1307;5215;940310;"QR";71636765;870;" "
"1308";1308;5215;940708;"KL";3664792;372;"insurrance payment"
"1309";1309;5215;931208;"QR";81640040;5315;" "
"1310";1310;5215;940510;"QR";71636765;870;" "
"1311";1311;5215;940605;"KL";58698618;2;"household"
"1312";1312;5215;931208;"KL";3664792;372;"insurrance payment"
"1313";1313;5215;940305;"KL";58698618;2;"household"
"1314";1314;5215;931210;"QR";71636765;870;" "
"1315";1315;5215;940508;"QR";81640040;5315;" "
"1316";1316;5215;940110;"QR";71636765;870;" "
"1317";1317;5215;940108;"KL";3664792;372;"insurrance payment"
"1318";1318;5215;940108;"QR";81640040;5315;" "
"1319";1319;5215;940408;"KL";3664792;372;"insurrance payment"
"1320";1320;5215;940205;"KL";58698618;2;"household"
"1321";1321;5215;931205;"KL";58698618;2;"household"
"1322";1322;5215;940508;"KL";3664792;372;"insurrance payment"
"1323";1323;5215;940610;"QR";71636765;870;" "
"1324";1324;5215;940705;"KL";58698618;2;"household"
"1325";1325;5215;940308;"KL";3664792;372;"insurrance payment"
"1326";1326;5215;940710;"QR";71636765;870;" "
"1327";1327;5215;931110;"QR";71636765;870;" "
"1328";1328;5215;940708;"QR";81640040;5315;" "
"1329";1329;5215;940405;"KL";58698618;2;"household"
"1330";1330;5215;940208;"KL";3664792;372;"insurrance payment"
"1331";1331;5215;940410;"QR";71636765;870;" "
"1332";1332;5215;940208;"QR";81640040;5315;" "
"1333";1333;5215;940210;"QR";71636765;870;" "
"1334";1334;5263;960111;"GH";63990634;3950;"household"
"1335";1335;5263;960611;"GH";63990634;3950;"household"
"1336";1336;5263;961111;"GH";63990634;3950;"household"
"1337";1337;5263;960211;"GH";63990634;3950;"household"
"1338";1338;5263;961011;"GH";63990634;3950;"household"
"1339";1339;5263;960711;"GH";63990634;3950;"household"
"1340";1340;5263;960411;"GH";63990634;3950;"household"
"1341";1341;5263;960311;"GH";63990634;3950;"household"
"1342";1342;5263;960811;"GH";63990634;3950;"household"
"1343";1343;5263;960911;"GH";63990634;3950;"household"
"1344";1344;5263;960511;"GH";63990634;3950;"household"
"1345";1345;5313;931213;"MN";60921382;5791;"household"
"1346";1346;5313;931006;"AB";62256020;958;"insurrance payment"
"1347";1347;5313;931106;"AB";62256020;958;"insurrance payment"
"1348";1348;5313;940114;"UV";15263599;1167;" "
"1349";1349;5313;931013;"MN";60921382;5791;"household"
"1350";1350;5313;940106;"AB";62256020;958;"insurrance payment"
"1351";1351;5313;940206;"AB";62256020;958;"insurrance payment"
"1352";1352;5313;931206;"AB";62256020;958;"insurrance payment"
"1353";1353;5313;931114;"UV";15263599;1167;" "
"1354";1354;5313;940213;"MN";60921382;5791;"household"
"1355";1355;5313;940113;"MN";60921382;5791;"household"
"1356";1356;5313;940214;"UV";15263599;1167;" "
"1357";1357;5313;931214;"UV";15263599;1167;" "
"1358";1358;5313;931113;"MN";60921382;5791;"household"
"1359";1359;5313;931014;"UV";15263599;1167;" "
"1360";1360;5385;931014;"YZ";67199128;8754;"household"
"1361";1361;5385;931214;"YZ";67199128;8754;"household"
"1362";1362;5385;940214;"YZ";67199128;8754;"household"
"1363";1363;5385;940314;"YZ";67199128;8754;"household"
"1364";1364;5385;931114;"YZ";67199128;8754;"household"
"1365";1365;5385;940114;"YZ";67199128;8754;"household"
"1366";1366;5422;960113;"WX";95722668;2320;" "
"1367";1367;5422;951110;"AB";38885069;832;"household"
"1368";1368;5422;950410;"AB";38885069;832;"household"
"1369";1369;5422;950213;"EF";40573519;1435;"insurrance payment"
"1370";1370;5422;950713;"WX";95722668;2320;" "
"1371";1371;5422;950310;"AB";38885069;832;"household"
"1372";1372;5422;960213;"EF";40573519;1435;"insurrance payment"
"1373";1373;5422;950713;"EF";40573519;1435;"insurrance payment"
"1374";1374;5422;951010;"AB";38885069;832;"household"
"1375";1375;5422;950510;"AB";38885069;832;"household"
"1376";1376;5422;960210;"AB";38885069;832;"household"
"1377";1377;5422;950813;"WX";95722668;2320;" "
"1378";1378;5422;950813;"EF";40573519;1435;"insurrance payment"
"1379";1379;5422;960413;"EF";40573519;1435;"insurrance payment"
"1380";1380;5422;960413;"WX";95722668;2320;" "
"1381";1381;5422;950913;"EF";40573519;1435;"insurrance payment"
"1382";1382;5422;960313;"WX";95722668;2320;" "
"1383";1383;5422;960510;"AB";38885069;832;"household"
"1384";1384;5422;950613;"EF";40573519;1435;"insurrance payment"
"1385";1385;5422;960110;"AB";38885069;832;"household"
"1386";1386;5422;951210;"AB";38885069;832;"household"
"1387";1387;5422;951213;"WX";95722668;2320;" "
"1388";1388;5422;950610;"AB";38885069;832;"household"
"1389";1389;5422;950313;"EF";40573519;1435;"insurrance payment"
"1390";1390;5422;950413;"WX";95722668;2320;" "
"1391";1391;5422;950710;"AB";38885069;832;"household"
"1392";1392;5422;950513;"WX";95722668;2320;" "
"1393";1393;5422;951013;"WX";95722668;2320;" "
"1394";1394;5422;960410;"AB";38885069;832;"household"
"1395";1395;5422;960213;"WX";95722668;2320;" "
"1396";1396;5422;950910;"AB";38885069;832;"household"
"1397";1397;5422;960513;"EF";40573519;1435;"insurrance payment"
"1398";1398;5422;950913;"WX";95722668;2320;" "
"1399";1399;5422;951113;"EF";40573519;1435;"insurrance payment"
"1400";1400;5422;950213;"WX";95722668;2320;" "
"1401";1401;5422;960313;"EF";40573519;1435;"insurrance payment"
"1402";1402;5422;950313;"WX";95722668;2320;" "
"1403";1403;5422;951013;"EF";40573519;1435;"insurrance payment"
"1404";1404;5422;950210;"AB";38885069;832;"household"
"1405";1405;5422;960310;"AB";38885069;832;"household"
"1406";1406;5422;950810;"AB";38885069;832;"household"
"1407";1407;5422;960513;"WX";95722668;2320;" "
"1408";1408;5422;950513;"EF";40573519;1435;"insurrance payment"
"1409";1409;5422;951113;"WX";95722668;2320;" "
"1410";1410;5422;960113;"EF";40573519;1435;"insurrance payment"
"1411";1411;5422;950413;"EF";40573519;1435;"insurrance payment"
"1412";1412;5422;950613;"WX";95722668;2320;" "
"1413";1413;5422;951213;"EF";40573519;1435;"insurrance payment"
"1414";1414;5442;930508;"MN";10828179;2070;" "
"1415";1415;5442;930508;"EF";14627766;8110;"household"
"1416";1416;5442;940613;"IJ";7772154;1017;"insurrance payment"
"1417";1417;5442;931108;"EF";14627766;8110;"household"
"1418";1418;5442;940408;"EF";14627766;8110;"household"
"1419";1419;5442;940413;"IJ";7772154;1017;"insurrance payment"
"1420";1420;5442;931208;"EF";14627766;8110;"household"
"1421";1421;5442;940108;"MN";10828179;2070;" "
"1422";1422;5442;940508;"MN";10828179;2070;" "
"1423";1423;5442;940113;"IJ";7772154;1017;"insurrance payment"
"1424";1424;5442;930708;"MN";10828179;2070;" "
"1425";1425;5442;931008;"EF";14627766;8110;"household"
"1426";1426;5442;930908;"EF";14627766;8110;"household"
"1427";1427;5442;931208;"MN";10828179;2070;" "
"1428";1428;5442;930713;"IJ";7772154;1017;"insurrance payment"
"1429";1429;5442;940608;"EF";14627766;8110;"household"
"1430";1430;5442;940208;"MN";10828179;2070;" "
"1431";1431;5442;940208;"EF";14627766;8110;"household"
"1432";1432;5442;930908;"MN";10828179;2070;" "
"1433";1433;5442;930608;"EF";14627766;8110;"household"
"1434";1434;5442;931213;"IJ";7772154;1017;"insurrance payment"
"1435";1435;5442;940408;"MN";10828179;2070;" "
"1436";1436;5442;940513;"IJ";7772154;1017;"insurrance payment"
"1437";1437;5442;930813;"IJ";7772154;1017;"insurrance payment"
"1438";1438;5442;940108;"EF";14627766;8110;"household"
"1439";1439;5442;940308;"EF";14627766;8110;"household"
"1440";1440;5442;930608;"MN";10828179;2070;" "
"1441";1441;5442;930913;"IJ";7772154;1017;"insurrance payment"
"1442";1442;5442;931008;"MN";10828179;2070;" "
"1443";1443;5442;940508;"EF";14627766;8110;"household"
"1444";1444;5442;930513;"IJ";7772154;1017;"insurrance payment"
"1445";1445;5442;931013;"IJ";7772154;1017;"insurrance payment"
"1446";1446;5442;931108;"MN";10828179;2070;" "
"1447";1447;5442;940308;"MN";10828179;2070;" "
"1448";1448;5442;931113;"IJ";7772154;1017;"insurrance payment"
"1449";1449;5442;930613;"IJ";7772154;1017;"insurrance payment"
"1450";1450;5442;940313;"IJ";7772154;1017;"insurrance payment"
"1451";1451;5442;940608;"MN";10828179;2070;" "
"1452";1452;5442;930808;"EF";14627766;8110;"household"
"1453";1453;5442;930808;"MN";10828179;2070;" "
"1454";1454;5442;940213;"IJ";7772154;1017;"insurrance payment"
"1455";1455;5442;930708;"EF";14627766;8110;"household"
"1456";1456;5541;960107;"QR";48447573;648;" "
"1457";1457;5541;960309;"UV";59490781;3114;"household"
"1458";1458;5541;951209;"UV";59490781;3114;"household"
"1459";1459;5541;950907;"QR";48447573;648;" "
"1460";1460;5541;951107;"QR";48447573;648;" "
"1461";1461;5541;951009;"UV";59490781;3114;"household"
"1462";1462;5541;960409;"UV";59490781;3114;"household"
"1463";1463;5541;960507;"QR";48447573;648;" "
"1464";1464;5541;951007;"QR";48447573;648;" "
"1465";1465;5541;951207;"QR";48447573;648;" "
"1466";1466;5541;951109;"UV";59490781;3114;"household"
"1467";1467;5541;960307;"QR";48447573;648;" "
"1468";1468;5541;960509;"UV";59490781;3114;"household"
"1469";1469;5541;960609;"UV";59490781;3114;"household"
"1470";1470;5541;960707;"QR";48447573;648;" "
"1471";1471;5541;960709;"UV";59490781;3114;"household"
"1472";1472;5541;960207;"QR";48447573;648;" "
"1473";1473;5541;960109;"UV";59490781;3114;"household"
"1474";1474;5541;950909;"UV";59490781;3114;"household"
"1475";1475;5541;960607;"QR";48447573;648;" "
"1476";1476;5541;960407;"QR";48447573;648;" "
"1477";1477;5541;960209;"UV";59490781;3114;"household"
"1478";1478;5574;950112;"QR";36525643;11878;"household"
"1479";1479;5574;960112;"QR";36525643;11878;"household"
"1480";1480;5574;950612;"QR";36525643;11878;"household"
"1481";1481;5574;950512;"QR";36525643;11878;"household"
"1482";1482;5574;950912;"QR";36525643;11878;"household"
"1483";1483;5574;941212;"QR";36525643;11878;"household"
"1484";1484;5574;950712;"QR";36525643;11878;"household"
"1485";1485;5574;950412;"QR";36525643;11878;"household"
"1486";1486;5574;951012;"QR";36525643;11878;"household"
"1487";1487;5574;951212;"QR";36525643;11878;"household"
"1488";1488;5574;951112;"QR";36525643;11878;"household"
"1489";1489;5574;950212;"QR";36525643;11878;"household"
"1490";1490;5574;960312;"QR";36525643;11878;"household"
"1491";1491;5574;960212;"QR";36525643;11878;"household"
"1492";1492;5574;950312;"QR";36525643;11878;"household"
"1493";1493;5574;950812;"QR";36525643;11878;"household"
"1494";1494;5593;960705;"EF";48020237;6049;"household"
"1495";1495;5593;960605;"EF";48020237;6049;"household"
"1496";1496;5593;960805;"EF";48020237;6049;"household"
"1497";1497;5593;960505;"EF";48020237;6049;"household"
"1498";1498;5622;941014;"EF";71167778;573;" "
"1499";1499;5622;931014;"EF";71167778;573;" "
"1500";1500;5622;940614;"EF";71167778;573;" "
"1501";1501;5622;930614;"EF";71167778;573;" "
"1502";1502;5622;930814;"EF";71167778;573;" "
"1503";1503;5622;940714;"EF";71167778;573;" "
"1504";1504;5622;940707;"ST";24175644;6327;"household"
"1505";1505;5622;940807;"ST";24175644;6327;"household"
"1506";1506;5622;940114;"EF";71167778;573;" "
"1507";1507;5622;931114;"EF";71167778;573;" "
"1508";1508;5622;930514;"EF";71167778;573;" "
"1509";1509;5622;940314;"EF";71167778;573;" "
"1510";1510;5622;930907;"ST";24175644;6327;"household"
"1511";1511;5622;931107;"ST";24175644;6327;"household"
"1512";1512;5622;930714;"EF";71167778;573;" "
"1513";1513;5622;940207;"ST";24175644;6327;"household"
"1514";1514;5622;931207;"ST";24175644;6327;"household"
"1515";1515;5622;940414;"EF";71167778;573;" "
"1516";1516;5622;940907;"ST";24175644;6327;"household"
"1517";1517;5622;940814;"EF";71167778;573;" "
"1518";1518;5622;941007;"ST";24175644;6327;"household"
"1519";1519;5622;930507;"ST";24175644;6327;"household"
"1520";1520;5622;940407;"ST";24175644;6327;"household"
"1521";1521;5622;930807;"ST";24175644;6327;"household"
"1522";1522;5622;931007;"ST";24175644;6327;"household"
"1523";1523;5622;931214;"EF";71167778;573;" "
"1524";1524;5622;940107;"ST";24175644;6327;"household"
"1525";1525;5622;940914;"EF";71167778;573;" "
"1526";1526;5622;940514;"EF";71167778;573;" "
"1527";1527;5622;930707;"ST";24175644;6327;"household"
"1528";1528;5622;940214;"EF";71167778;573;" "
"1529";1529;5622;940307;"ST";24175644;6327;"household"
"1530";1530;5622;930607;"ST";24175644;6327;"household"
"1531";1531;5622;930914;"EF";71167778;573;" "
"1532";1532;5622;940507;"ST";24175644;6327;"household"
"1533";1533;5622;940607;"ST";24175644;6327;"household"
"1534";1534;5650;950605;"GH";29767215;10530;"household"
"1535";1535;5650;950705;"GH";29767215;10530;"household"
"1536";1536;5774;951109;"UV";69220012;1413;"household"
"1537";1537;5774;951112;"OP";39872121;7143;" "
"1538";1538;5952;940909;"GH";68812089;3028;"household"
"1539";1539;5952;940714;"YZ";2707452;3684;"insurrance payment"
"1540";1540;5952;940112;"WX";37493223;1594;" "
"1541";1541;5952;940114;"YZ";2707452;3684;"insurrance payment"
"1542";1542;5952;940509;"GH";68812089;3028;"household"
"1543";1543;5952;940708;"MN";40625691;1374;" "
"1544";1544;5952;940712;"WX";37493223;1594;" "
"1545";1545;5952;940408;"MN";40625691;1374;" "
"1546";1546;5952;940608;"MN";40625691;1374;" "
"1547";1547;5952;940908;"MN";40625691;1374;" "
"1548";1548;5952;940508;"MN";40625691;1374;" "
"1549";1549;5952;940612;"WX";37493223;1594;" "
"1550";1550;5952;940709;"GH";68812089;3028;"household"
"1551";1551;5952;940209;"GH";68812089;3028;"household"
